symbol,market,signal_date,close,status,status_rank,setup,regime,wyckoff,trigger,direction,zs_zd,zs_zg,entry_price,sl,tp1,tp2,name,sector,notes,engine_version
601018,HS300,2026-09-22,3.42,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,3.38,3.4,,,,,宁波港,nan,,1.8.5-source-port
601059,HS300,2026-09-14,15.56,WATCH,1,NONE,Bull Trend,Accumulation,Waiting,,16.44,16.84,,,,,信达证券,nan,,1.8.5-source-port
601136,HS300,2026-09-22,14.53,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,13.96,14.28,,,,,首创证券,nan,,1.8.5-source-port
601138,HS300,2026-09-22,63.3,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,60.4,60.84,,,,,工业富联,nan,,1.8.5-source-port
601169,HS300,2026-09-22,5.52,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,4.94,4.98,,,,,北京银行,nan,,1.8.5-source-port
601229,HS300,2026-09-22,9.53,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,9.48,9.61,,,,,上海银行,nan,,1.8.5-source-port
601288,HS300,2026-09-22,6.88,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,6.75,6.85,,,,,农业银行,nan,,1.8.5-source-port
601318,HS300,2026-09-22,54.46,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,53.1,54.83,,,,,中国平安,nan,,1.8.5-source-port
601319,HS300,2026-09-22,8.17,WATCH,1,NONE,Bull Trend,Neutral,Bull Micro BOS,,7.18,7.27,,,,,中国人保,nan,,1.8.5-source-port
601328,HS300,2026-09-22,7.55,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,6.85,6.99,,,,,交通银行,nan,,1.8.5-source-port
601360,HS300,2026-09-22,9.18,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,9.2,9.39,,,,,三六零,nan,,1.8.5-source-port
601377,HS300,2026-09-22,5.97,WATCH,1,NONE,Bullish Zhongshu,Re-Accumulation,Waiting,,5.89,5.96,,,,,兴业证券,nan,,1.8.5-source-port
601398,HS300,2026-09-22,8.12,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,8.04,8.16,,,,,工商银行,nan,,1.8.5-source-port
601628,HS300,2026-09-22,38.69,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,37.33,38.88,,,,,中国人寿,nan,,1.8.5-source-port
601658,HS300,2026-09-22,5.33,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,5.07,5.08,,,,,邮储银行,nan,,1.8.5-source-port
601698,HS300,2026-09-22,24.0,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,23.7,24.45,,,,,中国卫通,nan,,1.8.5-source-port
601728,HS300,2026-09-22,6.12,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,6.07,6.14,,,,,中国电信,nan,,1.8.5-source-port
601766,HS300,2026-09-22,5.98,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,5.91,5.99,,,,,中国中车,nan,,1.8.5-source-port
601788,HS300,2026-09-22,14.06,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,14.5,14.75,,,,,光大证券,nan,,1.8.5-source-port
601818,HS300,2026-09-22,3.01,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,3.01,3.07,,,,,光大银行,nan,,1.8.5-source-port
601838,HS300,2026-09-22,18.99,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,17.33,17.64,,,,,成都银行,nan,,1.8.5-source-port
601857,HS300,2026-09-22,10.79,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,10.82,10.85,,,,,中国石油,nan,,1.8.5-source-port
601872,HS300,2026-09-22,21.48,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,17.79,18.5,,,,,招商轮船,nan,,1.8.5-source-port
601877,HS300,2026-09-22,25.39,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,25.37,25.49,,,,,正泰电器,nan,,1.8.5-source-port
601898,HS300,2026-09-22,14.23,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,13.7,14.44,,,,,中煤能源,nan,,1.8.5-source-port
601901,HS300,2026-09-22,6.9,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,6.99,7.0,,,,,方正证券,nan,,1.8.5-source-port
601939,HS300,2026-09-22,10.92,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,10.76,10.98,,,,,建设银行,nan,,1.8.5-source-port
601985,HS300,2026-09-22,8.86,WATCH,1,NONE,Bull Trend,Neutral,Bear Micro BOS,,8.78,8.95,,,,,中国核电,nan,,1.8.5-source-port
601988,HS300,2026-09-22,6.65,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,5.79,6.11,,,,,中国银行,nan,,1.8.5-source-port
601998,HS300,2026-09-22,9.04,WATCH,1,NONE,Bull Trend,Neutral,Waiting,,7.39,7.75,,,,,中信银行,nan,,1.8.5-source-port
603259,HS300,2026-09-22,167.85,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,149.73,157.17,,,,,药明康德,nan,,1.8.5-source-port
603296,HS300,2026-09-22,79.93,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,76.66,79.98,,,,,华勤技术,nan,,1.8.5-source-port
603986,HS300,2026-09-22,402.1,WATCH,1,NONE,Bullish Zhongshu,Neutral,Bull Micro BOS,,367.0,398.0,,,,,兆易创新,nan,,1.8.5-source-port
605117,HS300,2026-09-22,82.38,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,80.84,87.16,,,,,德业股份,nan,,1.8.5-source-port
688012,HS300,2026-09-22,350.06,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,341.64,388.23,,,,,中微公司,nan,,1.8.5-source-port
688082,HS300,2026-09-22,288.61,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,283.31,300.74,,,,,盛美上海,nan,,1.8.5-source-port
688183,HS300,2026-09-22,118.19,WATCH,1,NONE,Bull Trend,Neutral,Bear Micro BOS,,121.38,121.39,,,,,生益电子,nan,,1.8.5-source-port
688256,HS300,2026-09-22,1121.0,WATCH,1,NONE,Bullish Zhongshu,Neutral,Waiting,,1010.83,1140.96,,,,,寒武纪,nan,,1.8.5-source-port
688303,HS300,2026-09-22,16.46,WATCH,1,NONE,Bearish Zhongshu,Neutral,Waiting,,18.45,19.86,,,,,大全能源,nan,,1.8.5-source-port
688396,HS300,2026-09-22,61.46,WATCH,1,NONE,Neutral Zhongshu,Neutral,Waiting,,60.49,62.71,,,,,华润微,nan,,1.8.5-source-port
000002,HS300,2026-09-22,3.81,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,3.15,3.17,,,,,万科A,nan,,1.8.5-source-port
000063,HS300,2026-09-22,32.91,NONE,0,NONE,Bear Trend,Neutral,Waiting,,32.83,33.69,,,,,中兴通讯,nan,,1.8.5-source-port
000100,HS300,2026-09-22,5.03,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.83,5.34,,,,,TCL科技,nan,,1.8.5-source-port
000338,HS300,2026-09-22,27.03,NONE,0,NONE,Bear Trend,Neutral,Waiting,,27.99,28.11,,,,,潍柴动力,nan,,1.8.5-source-port
000408,HS300,2026-09-22,73.5,NONE,0,NONE,Bear Trend,Neutral,Waiting,,76.47,79.18,,,,,藏格矿业,nan,,1.8.5-source-port
000708,HS300,2026-09-22,12.86,NONE,0,NONE,Bear Trend,Neutral,Waiting,,13.62,13.65,,,,,中信特钢,nan,,1.8.5-source-port
000895,HS300,2026-09-22,23.38,NONE,0,NONE,Bear Trend,Neutral,Waiting,,23.89,25.02,,,,,双汇发展,nan,,1.8.5-source-port
000938,HS300,2026-09-22,33.77,NONE,0,NONE,Bear Trend,Neutral,Waiting,,33.93,34.29,,,,,紫光股份,nan,,1.8.5-source-port
000963,HS300,2026-09-22,26.62,NONE,0,NONE,Bear Trend,Neutral,Waiting,,28.33,30.03,,,,,华东医药,nan,,1.8.5-source-port
001391,HS300,2026-09-22,3.93,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.16,4.19,,,,,国货航,nan,,1.8.5-source-port
002049,HS300,2026-09-22,61.86,NONE,0,NONE,Bear Trend,Neutral,Waiting,,60.2,63.21,,,,,紫光国微,nan,,1.8.5-source-port
002050,HS300,2026-09-22,36.2,NONE,0,NONE,Bear Trend,Neutral,Waiting,,35.13,36.72,,,,,三花智控,nan,,1.8.5-source-port
002074,HS300,2026-09-22,27.73,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,26.71,27.84,,,,,国轩高科,nan,,1.8.5-source-port
002230,HS300,2026-09-22,39.12,NONE,0,NONE,Bear Trend,Neutral,Waiting,,38.67,40.81,,,,,科大讯飞,nan,,1.8.5-source-port
002236,HS300,2026-09-22,15.89,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,15.62,16.33,,,,,大华股份,nan,,1.8.5-source-port
002304,HS300,2026-09-22,38.35,NONE,0,NONE,Bear Trend,Neutral,Waiting,,39.43,39.45,,,,,洋河股份,nan,,1.8.5-source-port
002352,HS300,2026-09-22,30.94,NONE,0,NONE,Bear Trend,Neutral,Waiting,,31.77,33.18,,,,,顺丰控股,nan,,1.8.5-source-port
002371,HS300,2026-09-22,672.92,NONE,0,NONE,Bear Trend,Neutral,Waiting,,669.01,687.04,,,,,北方华创,nan,,1.8.5-source-port
002415,HS300,2026-09-22,33.18,NONE,0,NONE,Bear Trend,Neutral,Waiting,,34.0,35.59,,,,,海康威视,nan,,1.8.5-source-port
002422,HS300,2026-09-22,42.0,NONE,0,NONE,Bear Trend,Neutral,Waiting,,41.0,48.18,,,,,科伦药业,nan,,1.8.5-source-port
002475,HS300,2026-09-22,54.84,NONE,0,NONE,Bear Trend,Neutral,Waiting,,55.03,57.99,,,,,立讯精密,nan,,1.8.5-source-port
002594,HS300,2026-09-22,86.58,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,93.13,93.23,,,,,比亚迪,nan,,1.8.5-source-port
002709,HS300,2026-09-22,33.31,NONE,0,NONE,Bear Trend,Neutral,Waiting,,35.4,40.36,,,,,天赐材料,nan,,1.8.5-source-port
002736,HS300,2026-09-22,9.97,NONE,0,NONE,Bear Trend,Neutral,Waiting,,10.27,10.4,,,,,国信证券,nan,,1.8.5-source-port
002920,HS300,2026-09-22,84.71,NONE,0,NONE,Bear Trend,Neutral,Waiting,,83.43,88.94,,,,,德赛西威,nan,,1.8.5-source-port
300033,HS300,2026-09-22,210.37,NONE,0,NONE,Bear Trend,Neutral,Waiting,,230.41,231.45,,,,,同花顺,nan,,1.8.5-source-port
300059,HS300,2026-09-22,18.77,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,19.3,19.65,,,,,东方财富,nan,,1.8.5-source-port
300124,HS300,2026-09-22,54.05,NONE,0,NONE,Bear Trend,Neutral,Waiting,,59.73,62.57,,,,,汇川技术,nan,,1.8.5-source-port
300274,HS300,2026-09-22,88.2,NONE,0,NONE,Bear Trend,Neutral,Waiting,,108.91,121.32,,,,,阳光电源,nan,,1.8.5-source-port
300442,HS300,2026-09-22,66.73,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,60.37,66.31,,,,,润泽科技,nan,,1.8.5-source-port
300450,HS300,2026-09-22,32.3,NONE,0,NONE,Bear Trend,Neutral,Waiting,,30.5,32.9,,,,,先导智能,nan,,1.8.5-source-port
300750,HS300,2026-09-22,304.63,NONE,0,NONE,Bear Trend,Neutral,Waiting,,390.5,408.52,,,,,宁德时代,nan,,1.8.5-source-port
300896,HS300,2026-09-22,93.35,NONE,0,NONE,Bear Trend,Neutral,Waiting,,90.02,94.11,,,,,爱美客,nan,,1.8.5-source-port
301236,HS300,2026-09-22,37.82,NONE,0,NONE,Bear Trend,Neutral,Waiting,,36.4,38.68,,,,,软通动力,nan,,1.8.5-source-port
301269,HS300,2026-09-22,89.63,NONE,0,NONE,Bear Trend,Neutral,Waiting,,93.5,95.99,,,,,华大九天,nan,,1.8.5-source-port
600000,HS300,2026-09-22,9.04,NONE,0,NONE,Bear Trend,Neutral,Waiting,,9.19,9.28,,,,,浦发银行,nan,,1.8.5-source-port
600009,HS300,2026-09-22,22.81,NONE,0,NONE,Bear Trend,Neutral,Waiting,,23.34,23.37,,,,,上海机场,nan,,1.8.5-source-port
600010,HS300,2026-09-22,2.12,NONE,0,NONE,Bear Trend,Neutral,Waiting,,2.27,2.28,,,,,包钢股份,nan,,1.8.5-source-port
600029,HS300,2026-09-22,4.96,NONE,0,NONE,Bear Trend,Neutral,Waiting,,5.05,5.12,,,,,南方航空,nan,,1.8.5-source-port
600030,HS300,2026-09-22,26.89,NONE,0,NONE,Bear Trend,Neutral,Waiting,,27.77,28.05,,,,,中信证券,nan,,1.8.5-source-port
600066,HS300,2026-09-22,26.17,NONE,0,NONE,Bear Trend,Neutral,Waiting,,29.58,30.24,,,,,宇通客车,nan,,1.8.5-source-port
600085,HS300,2026-09-22,23.66,NONE,0,NONE,Bear Trend,Neutral,Waiting,,23.53,24.43,,,,,同仁堂,nan,,1.8.5-source-port
600115,HS300,2026-09-22,3.45,NONE,0,NONE,Bear Trend,Neutral,Waiting,,3.66,3.7,,,,,中国东航,nan,,1.8.5-source-port
600221,HS300,2026-09-22,1.24,NONE,0,NONE,Bear Trend,Neutral,Waiting,,1.31,1.38,,,,,海航控股,nan,,1.8.5-source-port
600276,HS300,2026-09-22,45.72,NONE,0,NONE,Bear Trend,Accumulation,Waiting,,52.53,58.0,,,,,恒瑞医药,nan,,1.8.5-source-port
600426,HS300,2026-09-22,20.4,NONE,0,NONE,Bear Trend,Neutral,Waiting,,20.46,21.33,,,,,华鲁恒升,nan,,1.8.5-source-port
600436,HS300,2026-09-22,120.82,NONE,0,NONE,Bear Trend,Neutral,Waiting,,128.32,140.33,,,,,片仔癀,nan,,1.8.5-source-port
600515,HS300,2026-09-22,2.76,NONE,0,NONE,Bear Trend,Neutral,Waiting,,2.83,2.85,,,,,海南机场,nan,,1.8.5-source-port
600549,HS300,2026-09-22,49.34,NONE,0,NONE,Bear Trend,Neutral,Waiting,,51.06,51.44,,,,,厦门钨业,nan,,1.8.5-source-port
600570,HS300,2026-09-22,20.5,NONE,0,NONE,Bear Trend,Neutral,Waiting,,20.95,22.38,,,,,恒生电子,nan,,1.8.5-source-port
600875,HS300,2026-09-22,24.33,NONE,0,NONE,Bear Trend,Neutral,Waiting,,26.62,28.09,,,,,东方电气,nan,,1.8.5-source-port
600905,HS300,2026-09-22,3.64,NONE,0,NONE,Bear Trend,Neutral,Waiting,,3.68,3.72,,,,,三峡能源,nan,,1.8.5-source-port
601012,HS300,2026-09-22,11.38,NONE,0,NONE,Bear Trend,Neutral,Waiting,,12.56,12.82,,,,,隆基绿能,nan,,1.8.5-source-port
601021,HS300,2026-09-22,41.88,NONE,0,NONE,Bear Trend,Neutral,Waiting,,43.9,46.47,,,,,春秋航空,nan,,1.8.5-source-port
601066,HS300,2026-09-22,23.77,NONE,0,NONE,Bear Trend,Neutral,Waiting,,25.43,25.74,,,,,中信建投,nan,,1.8.5-source-port
601100,HS300,2026-09-22,92.39,NONE,0,NONE,Bear Trend,Neutral,Waiting,,103.66,104.15,,,,,恒立液压,nan,,1.8.5-source-port
601111,HS300,2026-09-22,5.93,NONE,0,NONE,Bear Trend,Neutral,Bull Micro BOS,,5.92,5.95,,,,,中国国航,nan,,1.8.5-source-port
601117,HS300,2026-09-22,7.23,NONE,0,NONE,Bear Trend,Neutral,Waiting,,7.35,7.62,,,,,中国化学,nan,,1.8.5-source-port
601127,HS300,2026-09-22,47.78,NONE,0,NONE,Bear Trend,Neutral,Waiting,,55.59,63.36,,,,,赛力斯,nan,,1.8.5-source-port
601166,HS300,2026-09-22,17.89,NONE,0,NONE,Bear Trend,Neutral,Waiting,,17.89,18.01,,,,,兴业银行,nan,,1.8.5-source-port
601186,HS300,2026-09-22,6.04,NONE,0,NONE,Bear Trend,Neutral,Waiting,,6.06,6.14,,,,,中国铁建,nan,,1.8.5-source-port
601211,HS300,2026-09-22,17.71,NONE,0,NONE,Bear Trend,Neutral,Waiting,,17.82,18.04,,,,,国泰海通,nan,,1.8.5-source-port
601336,HS300,2026-09-22,58.68,NONE,0,NONE,Bear Trend,Neutral,Waiting,,59.78,61.0,,,,,新华保险,nan,,1.8.5-source-port
601390,HS300,2026-09-22,4.31,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.4,4.48,,,,,中国中铁,nan,,1.8.5-source-port
601456,HS300,2026-09-22,8.69,NONE,0,NONE,Bear Trend,Neutral,Waiting,,8.93,8.96,,,,,国联民生,nan,,1.8.5-source-port
601600,HS300,2026-09-22,9.27,NONE,0,NONE,Bear Trend,Neutral,Waiting,,9.21,9.81,,,,,中国铝业,nan,,1.8.5-source-port
601618,HS300,2026-09-22,2.56,NONE,0,NONE,Bear Trend,Accumulation,Waiting,,2.53,2.65,,,,,中国中冶,nan,,1.8.5-source-port
601633,HS300,2026-09-22,14.13,NONE,0,NONE,Bear Trend,Neutral,Waiting,,15.87,16.84,,,,,长城汽车,nan,,1.8.5-source-port
601669,HS300,2026-09-22,4.61,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.59,4.65,,,,,中国电建,nan,,1.8.5-source-port
601688,HS300,2026-09-22,18.47,NONE,0,NONE,Bear Trend,Neutral,Waiting,,19.13,19.32,,,,,华泰证券,nan,,1.8.5-source-port
601727,HS300,2026-09-22,6.68,NONE,0,NONE,Bear Trend,Neutral,Waiting,,6.42,6.68,,,,,上海电气,nan,,1.8.5-source-port
601816,HS300,2026-09-22,4.74,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.88,4.93,,,,,京沪高铁,nan,,1.8.5-source-port
601888,HS300,2026-09-22,52.27,NONE,0,NONE,Bear Trend,Neutral,Waiting,,51.81,53.8,,,,,中国中免,nan,,1.8.5-source-port
601995,HS300,2026-09-14,31.8,NONE,0,NONE,Bear Trend,Neutral,Bear Micro BOS,,34.63,34.71,,,,,中金公司,nan,,1.8.5-source-port
603019,HS300,2026-09-22,84.67,NONE,0,NONE,Bear Trend,Neutral,Waiting,,81.07,86.3,,,,,中科曙光,nan,,1.8.5-source-port
603288,HS300,2026-09-22,34.29,NONE,0,NONE,Bear Trend,Neutral,Waiting,,33.5,34.18,,,,,海天味业,nan,,1.8.5-source-port
603501,HS300,2026-09-22,82.88,NONE,0,NONE,Bear Trend,Neutral,Waiting,,80.1,83.38,,,,,豪威集团,nan,,1.8.5-source-port
603799,HS300,2026-09-22,36.66,NONE,0,NONE,Bear Trend,Neutral,Waiting,,45.56,47.17,,,,,华友钴业,nan,,1.8.5-source-port
603993,HS300,2026-09-22,17.81,NONE,0,NONE,Bear Trend,Neutral,Waiting,,18.67,19.3,,,,,洛阳钼业,nan,,1.8.5-source-port
605499,HS300,2026-09-22,115.45,NONE,0,NONE,Bear Trend,Neutral,Waiting,,120.0,124.48,,,,,东鹏饮料,nan,,1.8.5-source-port
688008,HS300,2026-09-22,221.83,NONE,0,NONE,Bear Trend,Neutral,Waiting,,189.78,226.45,,,,,澜起科技,nan,,1.8.5-source-port
688036,HS300,2026-09-22,56.8,NONE,0,NONE,Bear Trend,Neutral,Waiting,,57.49,58.67,,,,,传音控股,nan,,1.8.5-source-port
688041,HS300,2026-09-22,256.0,NONE,0,NONE,Bear Trend,Neutral,Waiting,,225.75,256.6,,,,,海光信息,nan,,1.8.5-source-port
688047,HS300,2026-09-22,107.1,NONE,0,NONE,Bear Trend,Accumulation,Waiting,,100.7,108.3,,,,,龙芯中科,nan,,1.8.5-source-port
688072,HS300,2026-09-22,722.46,NONE,0,NONE,Bear Trend,Neutral,Waiting,,633.35,727.27,,,,,拓荆科技,nan,,1.8.5-source-port
688111,HS300,2026-09-22,231.32,NONE,0,NONE,Bear Trend,Neutral,Waiting,,249.0,249.37,,,,,金山办公,nan,,1.8.5-source-port
688126,HS300,2026-09-22,24.74,NONE,0,NONE,Bear Trend,Neutral,Waiting,,23.02,24.82,,,,,沪硅产业,nan,,1.8.5-source-port
688223,HS300,2026-09-22,3.88,NONE,0,NONE,Bear Trend,Neutral,Waiting,,4.3,4.66,,,,,晶科能源,nan,,1.8.5-source-port
688271,HS300,2026-09-22,102.36,NONE,0,NONE,Bear Trend,Neutral,Waiting,,109.98,110.12,,,,,联影医疗,nan,,1.8.5-source-port
688472,HS300,2026-09-22,8.6,NONE,0,NONE,Bear Trend,Neutral,Waiting,,10.69,10.7,,,,,阿特斯,nan,,1.8.5-source-port
688506,HS300,2026-09-22,250.82,NONE,0,NONE,Bear Trend,Neutral,Waiting,,292.12,325.0,,,,,百利天恒,nan,,1.8.5-source-port
688521,HS300,2026-09-22,208.03,NONE,0,NONE,Bear Trend,Neutral,Waiting,,170.21,198.6,,,,,芯原股份,nan,,1.8.5-source-port
688981,HS300,2026-09-22,122.41,NONE,0,NONE,Bear Trend,Neutral,Waiting,,120.0,125.75,,,,,中芯国际,nan,,1.8.5-source-port
